	worker_indices	worker_unique_ids	question_indices	ratings	guid	worker_group
10690	282	round4_batch5_worker2	1359	0	4_5_t34	2
10691	282	round4_batch5_worker2	1343	2	4_5_t18	2
10692	282	round4_batch5_worker2	1351	2	4_5_t26	2
10693	282	round4_batch5_worker2	1339	2	4_5_t14	2
10694	282	round4_batch5_worker2	1366	2	4_5_t41	2
10695	282	round4_batch5_worker2	1354	2	4_5_t29	2
10696	282	round4_batch5_worker2	1326	0	4_5_t1	2
10697	282	round4_batch5_worker2	1332	2	4_5_t7	2
10698	282	round4_batch5_worker2	1358	2	4_5_t33	2
10699	282	round4_batch5_worker2	1362	0	4_5_t37	2
10700	282	round4_batch5_worker2	1357	2	4_5_t32	2
10701	282	round4_batch5_worker2	1361	0	4_5_t36	2
10702	282	round4_batch5_worker2	1340	2	4_5_t15	2
10703	282	round4_batch5_worker2	1342	0	4_5_t17	2
10704	282	round4_batch5_worker2	1365	2	4_5_t40	2
10705	282	round4_batch5_worker2	1347	2	4_5_t22	2
10706	282	round4_batch5_worker2	1355	0	4_5_t30	2
10707	282	round4_batch5_worker2	1344	0	4_5_t19	2
10708	282	round4_batch5_worker2	1338	0	4_5_t13	2
10709	282	round4_batch5_worker2	1337	2	4_5_t12	2
10710	282	round4_batch5_worker2	1348	2	4_5_t23	2
10711	282	round4_batch5_worker2	1350	2	4_5_t25	2
10712	282	round4_batch5_worker2	1336	0	4_5_t11	2
10713	282	round4_batch5_worker2	1333	2	4_5_t8	2
10714	282	round4_batch5_worker2	1368	2	4_5_t43	2
10715	282	round4_batch5_worker2	1325	2	4_5_t0	2
10716	282	round4_batch5_worker2	1335	2	4_5_t10	2
10717	282	round4_batch5_worker2	1353	1	4_5_t28	2
10718	282	round4_batch5_worker2	1328	2	4_5_t3	2
10719	282	round4_batch5_worker2	1349	1	4_5_t24	2
10720	282	round4_batch5_worker2	1356	1	4_5_t31	2
10721	282	round4_batch5_worker2	1327	1	4_5_t2	2
10722	282	round4_batch5_worker2	1346	2	4_5_t21	2
10723	282	round4_batch5_worker2	1369	0	4_5_t44	2
10724	282	round4_batch5_worker2	1364	2	4_5_t39	2
10725	282	round4_batch5_worker2	1330	2	4_5_t5	2
10726	282	round4_batch5_worker2	1341	0	4_5_t16	2
10727	282	round4_batch5_worker2	1334	0	4_5_t9	2
10728	282	round4_batch5_worker2	1329	2	4_5_t4	2
10729	282	round4_batch5_worker2	1367	2	4_5_t42	2
10730	282	round4_batch5_worker2	1331	1	4_5_t6	2
10731	282	round4_batch5_worker2	1360	2	4_5_t35	2
10732	282	round4_batch5_worker2	1345	0	4_5_t20	2
10733	282	round4_batch5_worker2	1363	1	4_5_t38	2
10734	282	round4_batch5_worker2	1352	1	4_5_t27	2
10735	283	round4_batch5_worker3	1368	1	4_5_t43	3
10736	283	round4_batch5_worker3	1338	0	4_5_t13	3
10737	283	round4_batch5_worker3	1359	1	4_5_t34	3
10738	283	round4_batch5_worker3	1347	1	4_5_t22	3
10739	283	round4_batch5_worker3	1361	1	4_5_t36	3
10740	283	round4_batch5_worker3	1367	2	4_5_t42	3
10741	283	round4_batch5_worker3	1329	2	4_5_t4	3
10742	283	round4_batch5_worker3	1328	1	4_5_t3	3
10743	283	round4_batch5_worker3	1363	2	4_5_t38	3
10744	283	round4_batch5_worker3	1345	0	4_5_t20	3
10745	283	round4_batch5_worker3	1353	0	4_5_t28	3
10746	283	round4_batch5_worker3	1344	0	4_5_t19	3
10747	283	round4_batch5_worker3	1357	1	4_5_t32	3
10748	283	round4_batch5_worker3	1346	2	4_5_t21	3
10749	283	round4_batch5_worker3	1365	2	4_5_t40	3
10750	283	round4_batch5_worker3	1348	2	4_5_t23	3
10751	283	round4_batch5_worker3	1336	1	4_5_t11	3
10752	283	round4_batch5_worker3	1343	1	4_5_t18	3
10753	283	round4_batch5_worker3	1351	2	4_5_t26	3
10754	283	round4_batch5_worker3	1360	1	4_5_t35	3
10755	283	round4_batch5_worker3	1354	2	4_5_t29	3
10756	283	round4_batch5_worker3	1340	2	4_5_t15	3
10757	283	round4_batch5_worker3	1349	1	4_5_t24	3
10758	283	round4_batch5_worker3	1334	1	4_5_t9	3
10759	283	round4_batch5_worker3	1364	1	4_5_t39	3
10760	283	round4_batch5_worker3	1330	1	4_5_t5	3
10761	283	round4_batch5_worker3	1339	1	4_5_t14	3
10762	283	round4_batch5_worker3	1335	1	4_5_t10	3
10763	283	round4_batch5_worker3	1331	1	4_5_t6	3
10764	283	round4_batch5_worker3	1342	0	4_5_t17	3
10765	283	round4_batch5_worker3	1333	2	4_5_t8	3
10766	283	round4_batch5_worker3	1332	2	4_5_t7	3
10767	283	round4_batch5_worker3	1341	1	4_5_t16	3
10768	283	round4_batch5_worker3	1337	1	4_5_t12	3
10769	283	round4_batch5_worker3	1350	1	4_5_t25	3
10770	283	round4_batch5_worker3	1366	1	4_5_t41	3
10771	283	round4_batch5_worker3	1358	2	4_5_t33	3
10772	283	round4_batch5_worker3	1356	1	4_5_t31	3
10773	283	round4_batch5_worker3	1326	1	4_5_t1	3
10774	283	round4_batch5_worker3	1369	1	4_5_t44	3
10775	283	round4_batch5_worker3	1352	2	4_5_t27	3
10776	283	round4_batch5_worker3	1327	1	4_5_t2	3
10777	283	round4_batch5_worker3	1362	1	4_5_t37	3
10778	283	round4_batch5_worker3	1325	1	4_5_t0	3
10779	283	round4_batch5_worker3	1355	1	4_5_t30	3
10780	284	round4_batch5_worker4	1342	1	4_5_t17	4
10781	284	round4_batch5_worker4	1331	1	4_5_t6	4
10782	284	round4_batch5_worker4	1335	0	4_5_t10	4
10783	284	round4_batch5_worker4	1354	2	4_5_t29	4
10784	284	round4_batch5_worker4	1361	0	4_5_t36	4
10785	284	round4_batch5_worker4	1343	2	4_5_t18	4
10786	284	round4_batch5_worker4	1328	1	4_5_t3	4
10787	284	round4_batch5_worker4	1358	2	4_5_t33	4
10788	284	round4_batch5_worker4	1359	0	4_5_t34	4
10789	284	round4_batch5_worker4	1350	1	4_5_t25	4
10790	284	round4_batch5_worker4	1365	1	4_5_t40	4
10791	284	round4_batch5_worker4	1326	0	4_5_t1	4
10792	284	round4_batch5_worker4	1368	1	4_5_t43	4
10793	284	round4_batch5_worker4	1341	0	4_5_t16	4
10794	284	round4_batch5_worker4	1345	0	4_5_t20	4
10795	284	round4_batch5_worker4	1356	2	4_5_t31	4
10796	284	round4_batch5_worker4	1336	0	4_5_t11	4
10797	284	round4_batch5_worker4	1325	2	4_5_t0	4
10798	284	round4_batch5_worker4	1330	2	4_5_t5	4
10799	284	round4_batch5_worker4	1329	2	4_5_t4	4
10800	284	round4_batch5_worker4	1369	0	4_5_t44	4
10801	284	round4_batch5_worker4	1344	0	4_5_t19	4
10802	284	round4_batch5_worker4	1338	0	4_5_t13	4
10803	284	round4_batch5_worker4	1351	2	4_5_t26	4
10804	284	round4_batch5_worker4	1333	2	4_5_t8	4
10805	284	round4_batch5_worker4	1352	2	4_5_t27	4
10806	284	round4_batch5_worker4	1367	2	4_5_t42	4
10807	284	round4_batch5_worker4	1334	1	4_5_t9	4
10808	284	round4_batch5_worker4	1347	1	4_5_t22	4
10809	284	round4_batch5_worker4	1353	1	4_5_t28	4
10810	284	round4_batch5_worker4	1366	2	4_5_t41	4
10811	284	round4_batch5_worker4	1355	2	4_5_t30	4
10812	284	round4_batch5_worker4	1348	2	4_5_t23	4
10813	284	round4_batch5_worker4	1362	1	4_5_t37	4
10814	284	round4_batch5_worker4	1346	2	4_5_t21	4
10815	284	round4_batch5_worker4	1340	2	4_5_t15	4
10816	284	round4_batch5_worker4	1339	1	4_5_t14	4
10817	284	round4_batch5_worker4	1357	0	4_5_t32	4
10818	284	round4_batch5_worker4	1337	2	4_5_t12	4
10819	284	round4_batch5_worker4	1327	1	4_5_t2	4
10820	284	round4_batch5_worker4	1364	1	4_5_t39	4
10821	284	round4_batch5_worker4	1332	2	4_5_t7	4
10822	284	round4_batch5_worker4	1360	2	4_5_t35	4
10823	284	round4_batch5_worker4	1363	2	4_5_t38	4
10824	284	round4_batch5_worker4	1349	2	4_5_t24	4
10825	285	round4_batch5_worker5	1336	1	4_5_t11	5
10826	285	round4_batch5_worker5	1326	0	4_5_t1	5
10827	285	round4_batch5_worker5	1347	1	4_5_t22	5
10828	285	round4_batch5_worker5	1346	1	4_5_t21	5
10829	285	round4_batch5_worker5	1337	2	4_5_t12	5
10830	285	round4_batch5_worker5	1357	0	4_5_t32	5
10831	285	round4_batch5_worker5	1331	2	4_5_t6	5
10832	285	round4_batch5_worker5	1345	0	4_5_t20	5
10833	285	round4_batch5_worker5	1368	2	4_5_t43	5
10834	285	round4_batch5_worker5	1352	1	4_5_t27	5
10835	285	round4_batch5_worker5	1365	1	4_5_t40	5
10836	285	round4_batch5_worker5	1350	1	4_5_t25	5
10837	285	round4_batch5_worker5	1334	0	4_5_t9	5
10838	285	round4_batch5_worker5	1327	1	4_5_t2	5
10839	285	round4_batch5_worker5	1325	1	4_5_t0	5
10840	285	round4_batch5_worker5	1353	2	4_5_t28	5
10841	285	round4_batch5_worker5	1329	2	4_5_t4	5
10842	285	round4_batch5_worker5	1360	1	4_5_t35	5
10843	285	round4_batch5_worker5	1332	2	4_5_t7	5
10844	285	round4_batch5_worker5	1363	2	4_5_t38	5
10845	285	round4_batch5_worker5	1335	0	4_5_t10	5
10846	285	round4_batch5_worker5	1339	1	4_5_t14	5
10847	285	round4_batch5_worker5	1342	0	4_5_t17	5
10848	285	round4_batch5_worker5	1369	1	4_5_t44	5
10849	285	round4_batch5_worker5	1338	1	4_5_t13	5
10850	285	round4_batch5_worker5	1349	2	4_5_t24	5
10851	285	round4_batch5_worker5	1362	1	4_5_t37	5
10852	285	round4_batch5_worker5	1355	0	4_5_t30	5
10853	285	round4_batch5_worker5	1356	2	4_5_t31	5
10854	285	round4_batch5_worker5	1343	1	4_5_t18	5
10855	285	round4_batch5_worker5	1328	1	4_5_t3	5
10856	285	round4_batch5_worker5	1358	2	4_5_t33	5
10857	285	round4_batch5_worker5	1367	2	4_5_t42	5
10858	285	round4_batch5_worker5	1340	2	4_5_t15	5
10859	285	round4_batch5_worker5	1364	0	4_5_t39	5
10860	285	round4_batch5_worker5	1348	2	4_5_t23	5
10861	285	round4_batch5_worker5	1354	0	4_5_t29	5
10862	285	round4_batch5_worker5	1351	2	4_5_t26	5
10863	285	round4_batch5_worker5	1330	2	4_5_t5	5
10864	285	round4_batch5_worker5	1359	1	4_5_t34	5
10865	285	round4_batch5_worker5	1361	1	4_5_t36	5
10866	285	round4_batch5_worker5	1344	1	4_5_t19	5
10867	285	round4_batch5_worker5	1341	2	4_5_t16	5
10868	285	round4_batch5_worker5	1333	2	4_5_t8	5
10869	285	round4_batch5_worker5	1366	2	4_5_t41	5
10870	286	round4_batch5_worker6	1359	1	4_5_t34	6
10871	286	round4_batch5_worker6	1360	1	4_5_t35	6
10872	286	round4_batch5_worker6	1352	2	4_5_t27	6
10873	286	round4_batch5_worker6	1365	2	4_5_t40	6
10874	286	round4_batch5_worker6	1349	1	4_5_t24	6
10875	286	round4_batch5_worker6	1358	2	4_5_t33	6
10876	286	round4_batch5_worker6	1351	2	4_5_t26	6
10877	286	round4_batch5_worker6	1357	1	4_5_t32	6
10878	286	round4_batch5_worker6	1336	0	4_5_t11	6
10879	286	round4_batch5_worker6	1325	1	4_5_t0	6
10880	286	round4_batch5_worker6	1334	0	4_5_t9	6
10881	286	round4_batch5_worker6	1339	1	4_5_t14	6
10882	286	round4_batch5_worker6	1353	1	4_5_t28	6
10883	286	round4_batch5_worker6	1337	2	4_5_t12	6
10884	286	round4_batch5_worker6	1346	2	4_5_t21	6
10885	286	round4_batch5_worker6	1345	0	4_5_t20	6
10886	286	round4_batch5_worker6	1350	1	4_5_t25	6
10887	286	round4_batch5_worker6	1335	2	4_5_t10	6
10888	286	round4_batch5_worker6	1366	2	4_5_t41	6
10889	286	round4_batch5_worker6	1364	1	4_5_t39	6
10890	286	round4_batch5_worker6	1327	1	4_5_t2	6
10891	286	round4_batch5_worker6	1333	2	4_5_t8	6
10892	286	round4_batch5_worker6	1363	2	4_5_t38	6
10893	286	round4_batch5_worker6	1369	1	4_5_t44	6
10894	286	round4_batch5_worker6	1338	0	4_5_t13	6
10895	286	round4_batch5_worker6	1329	2	4_5_t4	6
10896	286	round4_batch5_worker6	1344	0	4_5_t19	6
10897	286	round4_batch5_worker6	1368	1	4_5_t43	6
10898	286	round4_batch5_worker6	1332	2	4_5_t7	6
10899	286	round4_batch5_worker6	1342	1	4_5_t17	6
10900	286	round4_batch5_worker6	1348	2	4_5_t23	6
10901	286	round4_batch5_worker6	1354	2	4_5_t29	6
10902	286	round4_batch5_worker6	1330	1	4_5_t5	6
10903	286	round4_batch5_worker6	1355	1	4_5_t30	6
10904	286	round4_batch5_worker6	1362	1	4_5_t37	6
10905	286	round4_batch5_worker6	1331	2	4_5_t6	6
10906	286	round4_batch5_worker6	1328	0	4_5_t3	6
10907	286	round4_batch5_worker6	1326	0	4_5_t1	6
10908	286	round4_batch5_worker6	1356	2	4_5_t31	6
10909	286	round4_batch5_worker6	1341	1	4_5_t16	6
10910	286	round4_batch5_worker6	1340	2	4_5_t15	6
10911	286	round4_batch5_worker6	1347	2	4_5_t22	6
10912	286	round4_batch5_worker6	1367	1	4_5_t42	6
10913	286	round4_batch5_worker6	1361	0	4_5_t36	6
10914	286	round4_batch5_worker6	1343	1	4_5_t18	6
10915	287	round4_batch5_worker7	1358	1	4_5_t33	7
10916	287	round4_batch5_worker7	1332	1	4_5_t7	7
10917	287	round4_batch5_worker7	1350	1	4_5_t25	7
10918	287	round4_batch5_worker7	1335	1	4_5_t10	7
10919	287	round4_batch5_worker7	1360	1	4_5_t35	7
10920	287	round4_batch5_worker7	1345	0	4_5_t20	7
10921	287	round4_batch5_worker7	1347	1	4_5_t22	7
10922	287	round4_batch5_worker7	1367	2	4_5_t42	7
10923	287	round4_batch5_worker7	1356	1	4_5_t31	7
10924	287	round4_batch5_worker7	1328	0	4_5_t3	7
10925	287	round4_batch5_worker7	1338	0	4_5_t13	7
10926	287	round4_batch5_worker7	1357	1	4_5_t32	7
10927	287	round4_batch5_worker7	1342	0	4_5_t17	7
10928	287	round4_batch5_worker7	1326	1	4_5_t1	7
10929	287	round4_batch5_worker7	1351	2	4_5_t26	7
10930	287	round4_batch5_worker7	1325	1	4_5_t0	7
10931	287	round4_batch5_worker7	1364	1	4_5_t39	7
10932	287	round4_batch5_worker7	1336	1	4_5_t11	7
10933	287	round4_batch5_worker7	1359	1	4_5_t34	7
10934	287	round4_batch5_worker7	1352	2	4_5_t27	7
10935	287	round4_batch5_worker7	1333	1	4_5_t8	7
10936	287	round4_batch5_worker7	1366	1	4_5_t41	7
10937	287	round4_batch5_worker7	1327	1	4_5_t2	7
10938	287	round4_batch5_worker7	1362	1	4_5_t37	7
10939	287	round4_batch5_worker7	1368	1	4_5_t43	7
10940	287	round4_batch5_worker7	1349	1	4_5_t24	7
10941	287	round4_batch5_worker7	1354	1	4_5_t29	7
10942	287	round4_batch5_worker7	1329	1	4_5_t4	7
10943	287	round4_batch5_worker7	1337	1	4_5_t12	7
10944	287	round4_batch5_worker7	1341	1	4_5_t16	7
10945	287	round4_batch5_worker7	1346	2	4_5_t21	7
10946	287	round4_batch5_worker7	1361	0	4_5_t36	7
10947	287	round4_batch5_worker7	1334	1	4_5_t9	7
10948	287	round4_batch5_worker7	1340	2	4_5_t15	7
10949	287	round4_batch5_worker7	1365	1	4_5_t40	7
10950	287	round4_batch5_worker7	1348	1	4_5_t23	7
10951	287	round4_batch5_worker7	1353	0	4_5_t28	7
10952	287	round4_batch5_worker7	1369	0	4_5_t44	7
10953	287	round4_batch5_worker7	1355	1	4_5_t30	7
10954	287	round4_batch5_worker7	1330	2	4_5_t5	7
10955	287	round4_batch5_worker7	1363	2	4_5_t38	7
10956	287	round4_batch5_worker7	1339	1	4_5_t14	7
10957	287	round4_batch5_worker7	1331	1	4_5_t6	7
10958	287	round4_batch5_worker7	1343	1	4_5_t18	7
10959	287	round4_batch5_worker7	1344	0	4_5_t19	7
10960	288	round4_batch6_worker0	1396	0	4_6_t26	0
10961	288	round4_batch6_worker0	1384	2	4_6_t14	0
10962	288	round4_batch6_worker0	1414	2	4_6_t44	0
10963	288	round4_batch6_worker0	1401	2	4_6_t31	0
10964	288	round4_batch6_worker0	1406	1	4_6_t36	0
10965	288	round4_batch6_worker0	1408	2	4_6_t38	0
10966	288	round4_batch6_worker0	1397	0	4_6_t27	0
10967	288	round4_batch6_worker0	1382	1	4_6_t12	0
10968	288	round4_batch6_worker0	1407	2	4_6_t37	0
10969	288	round4_batch6_worker0	1372	1	4_6_t2	0
10970	288	round4_batch6_worker0	1379	2	4_6_t9	0
10971	288	round4_batch6_worker0	1388	1	4_6_t18	0
10972	288	round4_batch6_worker0	1381	2	4_6_t11	0
10973	288	round4_batch6_worker0	1399	1	4_6_t29	0
10974	288	round4_batch6_worker0	1371	2	4_6_t1	0
10975	288	round4_batch6_worker0	1377	1	4_6_t7	0
10976	288	round4_batch6_worker0	1389	1	4_6_t19	0
10977	288	round4_batch6_worker0	1392	1	4_6_t22	0
10978	288	round4_batch6_worker0	1402	2	4_6_t32	0
10979	288	round4_batch6_worker0	1410	1	4_6_t40	0
10980	288	round4_batch6_worker0	1390	2	4_6_t20	0
10981	288	round4_batch6_worker0	1395	1	4_6_t25	0
10982	288	round4_batch6_worker0	1412	1	4_6_t42	0
10983	288	round4_batch6_worker0	1370	1	4_6_t0	0
10984	288	round4_batch6_worker0	1411	2	4_6_t41	0
10985	288	round4_batch6_worker0	1387	2	4_6_t17	0
10986	288	round4_batch6_worker0	1383	1	4_6_t13	0
10987	288	round4_batch6_worker0	1378	1	4_6_t8	0
10988	288	round4_batch6_worker0	1385	2	4_6_t15	0
10989	288	round4_batch6_worker0	1400	1	4_6_t30	0
10990	288	round4_batch6_worker0	1393	2	4_6_t23	0
10991	288	round4_batch6_worker0	1391	0	4_6_t21	0
10992	288	round4_batch6_worker0	1373	1	4_6_t3	0
10993	288	round4_batch6_worker0	1386	0	4_6_t16	0
10994	288	round4_batch6_worker0	1404	1	4_6_t34	0
10995	288	round4_batch6_worker0	1394	2	4_6_t24	0
10996	288	round4_batch6_worker0	1409	2	4_6_t39	0
10997	288	round4_batch6_worker0	1376	1	4_6_t6	0
10998	288	round4_batch6_worker0	1374	1	4_6_t4	0
10999	288	round4_batch6_worker0	1403	2	4_6_t33	0
11000	288	round4_batch6_worker0	1375	2	4_6_t5	0
11001	288	round4_batch6_worker0	1398	2	4_6_t28	0
11002	288	round4_batch6_worker0	1413	1	4_6_t43	0
11003	288	round4_batch6_worker0	1380	0	4_6_t10	0
11004	288	round4_batch6_worker0	1405	2	4_6_t35	0
11005	289	round4_batch6_worker1	1409	2	4_6_t39	1
11006	289	round4_batch6_worker1	1400	1	4_6_t30	1
11007	289	round4_batch6_worker1	1386	0	4_6_t16	1
11008	289	round4_batch6_worker1	1375	2	4_6_t5	1
11009	289	round4_batch6_worker1	1407	2	4_6_t37	1
11010	289	round4_batch6_worker1	1377	2	4_6_t7	1
11011	289	round4_batch6_worker1	1391	0	4_6_t21	1
11012	289	round4_batch6_worker1	1390	1	4_6_t20	1
11013	289	round4_batch6_worker1	1396	0	4_6_t26	1
11014	289	round4_batch6_worker1	1383	1	4_6_t13	1
11015	289	round4_batch6_worker1	1385	1	4_6_t15	1
11016	289	round4_batch6_worker1	1374	2	4_6_t4	1
11017	289	round4_batch6_worker1	1414	2	4_6_t44	1
11018	289	round4_batch6_worker1	1388	2	4_6_t18	1
11019	289	round4_batch6_worker1	1403	2	4_6_t33	1
11020	289	round4_batch6_worker1	1397	1	4_6_t27	1
11021	289	round4_batch6_worker1	1411	2	4_6_t41	1
11022	289	round4_batch6_worker1	1393	2	4_6_t23	1
11023	289	round4_batch6_worker1	1392	2	4_6_t22	1
11024	289	round4_batch6_worker1	1406	2	4_6_t36	1
11025	289	round4_batch6_worker1	1373	1	4_6_t3	1
11026	289	round4_batch6_worker1	1399	1	4_6_t29	1
11027	289	round4_batch6_worker1	1402	2	4_6_t32	1
11028	289	round4_batch6_worker1	1382	1	4_6_t12	1
11029	289	round4_batch6_worker1	1394	2	4_6_t24	1
11030	289	round4_batch6_worker1	1389	2	4_6_t19	1
11031	289	round4_batch6_worker1	1398	2	4_6_t28	1
11032	289	round4_batch6_worker1	1395	1	4_6_t25	1
11033	289	round4_batch6_worker1	1380	0	4_6_t10	1
11034	289	round4_batch6_worker1	1412	2	4_6_t42	1
11035	289	round4_batch6_worker1	1413	0	4_6_t43	1
11036	289	round4_batch6_worker1	1405	2	4_6_t35	1
11037	289	round4_batch6_worker1	1381	2	4_6_t11	1
11038	289	round4_batch6_worker1	1376	0	4_6_t6	1
11039	289	round4_batch6_worker1	1401	1	4_6_t31	1
11040	289	round4_batch6_worker1	1387	2	4_6_t17	1
11041	289	round4_batch6_worker1	1384	2	4_6_t14	1
11042	289	round4_batch6_worker1	1370	2	4_6_t0	1
11043	289	round4_batch6_worker1	1371	1	4_6_t1	1
11044	289	round4_batch6_worker1	1410	1	4_6_t40	1
11045	289	round4_batch6_worker1	1408	2	4_6_t38	1
11046	289	round4_batch6_worker1	1379	2	4_6_t9	1
11047	289	round4_batch6_worker1	1378	1	4_6_t8	1
11048	289	round4_batch6_worker1	1372	0	4_6_t2	1
11049	289	round4_batch6_worker1	1404	0	4_6_t34	1
11050	290	round4_batch6_worker2	1390	2	4_6_t20	2
11051	290	round4_batch6_worker2	1413	1	4_6_t43	2
11052	290	round4_batch6_worker2	1399	1	4_6_t29	2
11053	290	round4_batch6_worker2	1391	0	4_6_t21	2
11054	290	round4_batch6_worker2	1382	1	4_6_t12	2
11055	290	round4_batch6_worker2	1376	1	4_6_t6	2
11056	290	round4_batch6_worker2	1395	1	4_6_t25	2
11057	290	round4_batch6_worker2	1406	0	4_6_t36	2
11058	290	round4_batch6_worker2	1408	2	4_6_t38	2
11059	290	round4_batch6_worker2	1378	1	4_6_t8	2
11060	290	round4_batch6_worker2	1402	2	4_6_t32	2
11061	290	round4_batch6_worker2	1398	1	4_6_t28	2
11062	290	round4_batch6_worker2	1394	2	4_6_t24	2
11063	290	round4_batch6_worker2	1397	0	4_6_t27	2
11064	290	round4_batch6_worker2	1383	1	4_6_t13	2
11065	290	round4_batch6_worker2	1370	1	4_6_t0	2
11066	290	round4_batch6_worker2	1373	1	4_6_t3	2
11067	290	round4_batch6_worker2	1407	2	4_6_t37	2
11068	290	round4_batch6_worker2	1414	2	4_6_t44	2
11069	290	round4_batch6_worker2	1392	1	4_6_t22	2
11070	290	round4_batch6_worker2	1380	0	4_6_t10	2
11071	290	round4_batch6_worker2	1393	2	4_6_t23	2
11072	290	round4_batch6_worker2	1412	2	4_6_t42	2
11073	290	round4_batch6_worker2	1386	0	4_6_t16	2
11074	290	round4_batch6_worker2	1372	1	4_6_t2	2
11075	290	round4_batch6_worker2	1404	1	4_6_t34	2
11076	290	round4_batch6_worker2	1385	1	4_6_t15	2
11077	290	round4_batch6_worker2	1377	2	4_6_t7	2
11078	290	round4_batch6_worker2	1401	1	4_6_t31	2
11079	290	round4_batch6_worker2	1396	0	4_6_t26	2
11080	290	round4_batch6_worker2	1388	1	4_6_t18	2
11081	290	round4_batch6_worker2	1371	2	4_6_t1	2
11082	290	round4_batch6_worker2	1405	2	4_6_t35	2
11083	290	round4_batch6_worker2	1387	2	4_6_t17	2
11084	290	round4_batch6_worker2	1411	2	4_6_t41	2
11085	290	round4_batch6_worker2	1375	2	4_6_t5	2
11086	290	round4_batch6_worker2	1410	1	4_6_t40	2
11087	290	round4_batch6_worker2	1409	1	4_6_t39	2
11088	290	round4_batch6_worker2	1403	2	4_6_t33	2
11089	290	round4_batch6_worker2	1374	1	4_6_t4	2
11090	290	round4_batch6_worker2	1389	1	4_6_t19	2
11091	290	round4_batch6_worker2	1381	2	4_6_t11	2
11092	290	round4_batch6_worker2	1400	0	4_6_t30	2
11093	290	round4_batch6_worker2	1379	2	4_6_t9	2
11094	290	round4_batch6_worker2	1384	2	4_6_t14	2
11095	291	round4_batch6_worker3	1413	2	4_6_t43	3
11096	291	round4_batch6_worker3	1389	0	4_6_t19	3
11097	291	round4_batch6_worker3	1392	2	4_6_t22	3
11098	291	round4_batch6_worker3	1393	1	4_6_t23	3
11099	291	round4_batch6_worker3	1386	2	4_6_t16	3
11100	291	round4_batch6_worker3	1381	0	4_6_t11	3
11101	291	round4_batch6_worker3	1383	2	4_6_t13	3
11102	291	round4_batch6_worker3	1405	1	4_6_t35	3
11103	291	round4_batch6_worker3	1403	0	4_6_t33	3
11104	291	round4_batch6_worker3	1373	2	4_6_t3	3
11105	291	round4_batch6_worker3	1410	2	4_6_t40	3
11106	291	round4_batch6_worker3	1412	0	4_6_t42	3
11107	291	round4_batch6_worker3	1384	2	4_6_t14	3
11108	291	round4_batch6_worker3	1378	1	4_6_t8	3
11109	291	round4_batch6_worker3	1402	2	4_6_t32	3
11110	291	round4_batch6_worker3	1370	0	4_6_t0	3
11111	291	round4_batch6_worker3	1401	0	4_6_t31	3
11112	291	round4_batch6_worker3	1396	0	4_6_t26	3
11113	291	round4_batch6_worker3	1409	2	4_6_t39	3
11114	291	round4_batch6_worker3	1375	2	4_6_t5	3
11115	291	round4_batch6_worker3	1407	1	4_6_t37	3
11116	291	round4_batch6_worker3	1390	2	4_6_t20	3
11117	291	round4_batch6_worker3	1371	2	4_6_t1	3
11118	291	round4_batch6_worker3	1414	2	4_6_t44	3
11119	291	round4_batch6_worker3	1382	2	4_6_t12	3
11120	291	round4_batch6_worker3	1377	2	4_6_t7	3
11121	291	round4_batch6_worker3	1391	0	4_6_t21	3
11122	291	round4_batch6_worker3	1395	1	4_6_t25	3
11123	291	round4_batch6_worker3	1398	0	4_6_t28	3
11124	291	round4_batch6_worker3	1404	2	4_6_t34	3
11125	291	round4_batch6_worker3	1411	0	4_6_t41	3
11126	291	round4_batch6_worker3	1380	2	4_6_t10	3
11127	291	round4_batch6_worker3	1379	2	4_6_t9	3
11128	291	round4_batch6_worker3	1376	0	4_6_t6	3
11129	291	round4_batch6_worker3	1374	1	4_6_t4	3
11130	291	round4_batch6_worker3	1385	0	4_6_t15	3
11131	291	round4_batch6_worker3	1387	2	4_6_t17	3
11132	291	round4_batch6_worker3	1388	0	4_6_t18	3
11133	291	round4_batch6_worker3	1408	2	4_6_t38	3
11134	291	round4_batch6_worker3	1399	1	4_6_t29	3
11135	291	round4_batch6_worker3	1400	0	4_6_t30	3
11136	291	round4_batch6_worker3	1397	0	4_6_t27	3
11137	291	round4_batch6_worker3	1406	2	4_6_t36	3
11138	291	round4_batch6_worker3	1372	1	4_6_t2	3
11139	291	round4_batch6_worker3	1394	0	4_6_t24	3
11140	292	round4_batch6_worker4	1374	1	4_6_t4	4
11141	292	round4_batch6_worker4	1397	0	4_6_t27	4
11142	292	round4_batch6_worker4	1370	1	4_6_t0	4
11143	292	round4_batch6_worker4	1394	2	4_6_t24	4
11144	292	round4_batch6_worker4	1395	1	4_6_t25	4
11145	292	round4_batch6_worker4	1396	0	4_6_t26	4
11146	292	round4_batch6_worker4	1376	1	4_6_t6	4
11147	292	round4_batch6_worker4	1373	1	4_6_t3	4
